FRAME,TARGET LINK,ROUTE COUNT,FINAL CAPACITY, MALICIOUS TRAFFIC
0,,0,nan,nan
1,576 -> 577,5,20000,0
2,576 -> 577,5,20000,0
3,576 -> 577,5,20000,0
4,576 -> 577,5,20000,0
5,576 -> 577,5,12000,8000
6,576 -> 577,5,20000,0
7,576 -> 577,5,8000,12000
8,576 -> 577,5,20000,0
9,576 -> 577,5,20000,0
10,576 -> 577,5,4000,16000
11,576 -> 577,5,20000,0
12,576 -> 577,5,20000,0
13,576 -> 577,5,20000,0
14,576 -> 577,5,0,20000
15,576 -> 577,5,20000,0
16,576 -> 577,5,0,20000
17,576 -> 577,5,8000,12000
18,576 -> 577,5,20000,0
19,577 -> 578,5,4000,16000
20,577 -> 578,5,20000,0
21,577 -> 578,5,0,20000
22,577 -> 578,5,20000,0
23,577 -> 578,5,12000,8000
24,577 -> 578,5,20000,0
25,577 -> 578,5,12000,8000
26,577 -> 578,5,20000,0
27,577 -> 578,5,0,20000
28,577 -> 578,5,20000,0
29,577 -> 578,5,20000,0
30,577 -> 578,5,12000,8000
31,577 -> 578,5,20000,0
32,577 -> 578,5,8000,12000
33,577 -> 578,5,20000,0
34,577 -> 578,5,0,20000
35,577 -> 578,5,0,20000
36,577 -> 578,5,8000,12000
37,577 -> 578,5,8000,12000
38,577 -> 578,5,12000,8000
39,577 -> 578,5,0,20000
40,577 -> 578,5,0,20000
41,577 -> 578,5,20000,0
42,577 -> 578,5,0,20000
43,577 -> 578,5,8000,12000
44,577 -> 578,5,0,20000
45,578 -> 579,5,20000,0
46,578 -> 579,5,20000,0
47,578 -> 579,5,20000,0
48,578 -> 579,5,8000,12000
49,578 -> 579,5,12000,8000
50,578 -> 579,5,20000,0
